log_source,event_id,timestamp,date,time,hour,day_of_week,use_case,entity_id,action,room,floor,device_type,network_type,tap_timestamp,command_sent_timestamp,rest_response_timestamp,ws_confirmation_timestamp,end_to_end_latency_ms,success,failure_reason,trigger_method,app_screen,riverpod_provider,docklet_id,dock_id
flutter_app,c32f017c-7c19-4bce-9129-691dca4e9d83,2025-06-15 12:08:56.949,2025-06-15,12:08:56,12,Sunday,UC1,light.snap_porch_main,toggle,Porch,Ground Floor,snap,local,2025-06-15 12:08:56.949,2025-06-15 12:08:57.014,2025-06-15 12:08:57.171,2025-06-15 12:08:57.344,395,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,aad343c3-1aa7-4a66-a26e-9e7f23f05843,2025-06-15 18:25:31.008,2025-06-15,18:25:31,18,Sunday,UC5,light.snap_hallway,turn_off,Hallway,Ground Floor,snap,remote,2025-06-15 18:25:31.008,2025-06-15 18:25:31.059,2025-06-15 18:25:31.216,2025-06-15 18:25:32.385,1377,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,112b7f1a-d431-4292-9bb4-e1c1248e0fde,2025-06-15 07:57:10.376,2025-06-15,07:57:10,7,Sunday,UC1,light.snap_hallway,toggle,Hallway,Ground Floor,snap,local,2025-06-15 07:57:10.376,2025-06-15 07:57:10.451,2025-06-15 07:57:10.648,2025-06-15 07:57:10.807,431,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,bed3a5a3-e98f-4221-a4b1-7212806fb786,2025-06-15 19:36:20.850,2025-06-15,19:36:20,19,Sunday,UC1,light.snap_hallway,turn_off,Hallway,Ground Floor,snap,local,2025-06-15 19:36:20.850,2025-06-15 19:36:20.885,2025-06-15 19:36:21.067,2025-06-15 19:36:21.240,390,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,f9f74830-ccf3-490e-ad68-feb5b85347a4,2025-06-16 11:17:39.416,2025-06-16,11:17:39,11,Monday,UC1,fan.snap_guest_fan,turn_off,Guest Room,First Floor,snap,local,2025-06-16 11:17:39.416,2025-06-16 11:17:39.465,2025-06-16 11:17:39.553,2025-06-16 11:17:39.949,533,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,27b02844-e44d-4470-9e62-0b29ee9f1884,2025-06-16 12:12:53.038,2025-06-16,12:12:53,12,Monday,UC1,light.snap_garage_main,toggle,Garage,Ground Floor,snap,local,2025-06-16 12:12:53.038,2025-06-16 12:12:53.079,2025-06-16 12:12:53.210,2025-06-16 12:12:53.631,593,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,8a254a8c-177a-483d-b786-1c5cb7731577,2025-06-16 19:12:58.307,2025-06-16,19:12:58,19,Monday,UC1,light.snap_hallway,turn_on,Hallway,Ground Floor,snap,local,2025-06-16 19:12:58.307,2025-06-16 19:12:58.384,2025-06-16 19:12:58.505,2025-06-16 19:12:58.827,520,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,b1676a8a-70d4-489e-81a1-3690d7e9c86b,2025-06-16 12:47:31.106,2025-06-16,12:47:31,12,Monday,UC1,fan.snap_guest_fan,turn_off,Guest Room,First Floor,snap,local,2025-06-16 12:47:31.106,2025-06-16 12:47:31.151,2025-06-16 12:47:31.250,2025-06-16 12:47:31.669,563,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,12cc5c60-d6c8-4273-b368-56f8b381fdda,2025-06-16 20:50:41.858,2025-06-16,20:50:41,20,Monday,UC1,light.snap_porch_main,toggle,Porch,Ground Floor,snap,local,2025-06-16 20:50:41.858,2025-06-16 20:50:41.909,2025-06-16 20:50:42.050,2025-06-16 20:50:42.218,360,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,c9163d71-c1d5-47af-9112-a54256d6f543,2025-06-16 06:10:24.186,2025-06-16,06:10:24,6,Monday,UC1,light.snap_guest_main,turn_off,Guest Room,First Floor,snap,local,2025-06-16 06:10:24.186,2025-06-16 06:10:24.234,2025-06-16 06:10:24.395,2025-06-16 06:10:24.725,539,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,ef35e004-e99b-4a90-ba86-45d1f927f027,2025-06-16 16:49:53.022,2025-06-16,16:49:53,16,Monday,UC1,light.snap_guest_main,turn_off,Guest Room,First Floor,snap,local,2025-06-16 16:49:53.022,2025-06-16 16:49:53.090,2025-06-16 16:49:53.279,2025-06-16 16:49:53.660,638,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,99ae5ad7-e18f-449f-bb6f-972a888f183f,2025-06-16 18:27:58.282,2025-06-16,18:27:58,18,Monday,UC1,light.snap_hallway,toggle,Hallway,Ground Floor,snap,local,2025-06-16 18:27:58.282,2025-06-16 18:27:58.354,2025-06-16 18:27:58.535,2025-06-16 18:27:58.757,475,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,22b958b0-a750-41f2-a4d9-1ea5451c2afe,2025-06-16 13:22:24.798,2025-06-16,13:22:24,13,Monday,UC5,fan.snap_guest_fan,toggle,Guest Room,First Floor,snap,remote,2025-06-16 13:22:24.798,2025-06-16 13:22:24.869,2025-06-16 13:22:24.982,2025-06-16 13:22:31.039,6241,False,DEVICE_OFFLINE,tile_tap,room_view,deviceStateProvider,,
flutter_app,6a5843a7-bb10-43fd-abb1-ee62ab32e4c0,2025-06-16 11:29:29.127,2025-06-16,11:29:29,11,Monday,UC1,light.snap_garage_main,toggle,Garage,Ground Floor,snap,local,2025-06-16 11:29:29.127,2025-06-16 11:29:29.186,2025-06-16 11:29:29.362,2025-06-16 11:29:29.540,413,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,10f7db2e-719f-4908-925c-12178c718953,2025-06-16 17:16:15.679,2025-06-16,17:16:15,17,Monday,UC1,light.snap_garage_main,toggle,Garage,Ground Floor,snap,local,2025-06-16 17:16:15.679,2025-06-16 17:16:15.731,2025-06-16 17:16:15.884,2025-06-16 17:16:16.303,624,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,095460c1-1946-4158-bd23-771aedcf1cdb,2025-06-16 11:16:06.228,2025-06-16,11:16:06,11,Monday,UC3,fan.snap_guest_fan,bind,Guest Room,First Floor,snap,local,2025-06-16 11:16:06.228,2025-06-16 11:16:06.283,2025-06-16 11:16:06.479,2025-06-16 11:16:08.426,2198,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_10,dock_guest
flutter_app,90bace23-fb33-44ec-80de-946cf37dcd3a,2025-06-16 12:13:39.681,2025-06-16,12:13:39,12,Monday,UC1,fan.snap_guest_fan,turn_on,Guest Room,First Floor,snap,local,2025-06-16 12:13:39.681,2025-06-16 12:13:39.733,2025-06-16 12:13:39.797,2025-06-16 12:13:40.105,424,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,25a9c552-4849-4300-8a66-0031a0d4ebfe,2025-06-16 17:53:22.497,2025-06-16,17:53:22,17,Monday,UC5,light.snap_hallway,turn_off,Hallway,Ground Floor,snap,remote,2025-06-16 17:53:22.497,2025-06-16 17:53:22.568,2025-06-16 17:53:22.732,2025-06-16 17:53:23.467,970,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,c8b6c078-6508-40c3-8aaf-a564137cd3f3,2025-06-16 07:57:58.543,2025-06-16,07:57:58,7,Monday,UC3,fan.snap_guest_fan,bind,Guest Room,First Floor,snap,local,2025-06-16 07:57:58.543,2025-06-16 07:57:58.620,2025-06-16 07:57:58.757,2025-06-16 07:58:00.283,1740,True,,tile_tap,room_view,deviceStateProvider,switch.docklet_8,dock_garage
flutter_app,65c1a430-66a4-48a9-9ff8-cd50c14668fe,2025-06-16 10:29:06.257,2025-06-16,10:29:06,10,Monday,UC5,light.snap_guest_main,toggle,Guest Room,First Floor,snap,remote,2025-06-16 10:29:06.257,2025-06-16 10:29:06.303,2025-06-16 10:29:06.489,2025-06-16 10:29:07.312,1055,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,807994ff-a29b-40bb-85d1-da89f13bfe16,2025-06-16 14:51:51.840,2025-06-16,14:51:51,14,Monday,UC1,light.snap_porch_main,turn_off,Porch,Ground Floor,snap,local,2025-06-16 14:51:51.840,2025-06-16 14:51:51.872,2025-06-16 14:51:52.064,2025-06-16 14:51:52.368,528,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,fc2a8eda-46e1-41dc-ad78-1c7d152d0878,2025-06-16 21:23:45.784,2025-06-16,21:23:45,21,Monday,UC1,light.snap_guest_main,turn_on,Guest Room,First Floor,snap,local,2025-06-16 21:23:45.784,2025-06-16 21:23:45.820,2025-06-16 21:23:45.884,2025-06-16 21:23:46.147,363,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,a6862464-b8c1-4811-b931-e2b78b341b0b,2025-06-16 14:27:44.611,2025-06-16,14:27:44,14,Monday,UC1,light.snap_porch_main,toggle,Porch,Ground Floor,snap,local,2025-06-16 14:27:44.611,2025-06-16 14:27:44.648,2025-06-16 14:27:44.801,2025-06-16 14:27:45.011,400,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,b6f6f7df-d1e9-44f0-bd54-06489f6c22b3,2025-06-16 15:13:17.797,2025-06-16,15:13:17,15,Monday,UC1,light.snap_garage_main,turn_on,Garage,Ground Floor,snap,local,2025-06-16 15:13:17.797,2025-06-16 15:13:17.866,2025-06-16 15:13:17.927,2025-06-16 15:13:18.323,526,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,593d04a1-ebcd-4a4e-a445-b6c4014a39f4,2025-06-16 18:46:36.423,2025-06-16,18:46:36,18,Monday,UC5,light.snap_guest_main,turn_on,Guest Room,First Floor,snap,remote,2025-06-16 18:46:36.423,2025-06-16 18:46:36.465,2025-06-16 18:46:36.527,2025-06-16 18:46:37.297,874,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,34023645-b406-45dc-afee-e7a77c59f923,2025-06-17 07:42:26.242,2025-06-17,07:42:26,7,Tuesday,UC5,light.snap_guest_main,toggle,Guest Room,First Floor,snap,remote,2025-06-17 07:42:26.242,2025-06-17 07:42:26.281,2025-06-17 07:42:26.470,2025-06-17 07:42:27.566,1324,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,83ae0397-2d6a-4d61-8f75-3f3ffd731d37,2025-06-17 13:37:06.090,2025-06-17,13:37:06,13,Tuesday,UC1,light.snap_porch_main,toggle,Porch,Ground Floor,snap,local,2025-06-17 13:37:06.090,2025-06-17 13:37:06.124,2025-06-17 13:37:06.251,2025-06-17 13:37:06.540,450,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,5f6159b2-d13b-48d3-bbeb-8f43df539379,2025-06-17 07:55:10.824,2025-06-17,07:55:10,7,Tuesday,UC5,light.snap_guest_main,turn_on,Guest Room,First Floor,snap,remote,2025-06-17 07:55:10.824,2025-06-17 07:55:10.875,2025-06-17 07:55:11.013,2025-06-17 07:55:12.023,1199,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,04ecf718-8caa-44f3-a5ba-70adeb865849,2025-06-17 13:16:40.644,2025-06-17,13:16:40,13,Tuesday,UC5,fan.snap_guest_fan,turn_off,Guest Room,First Floor,snap,remote,2025-06-17 13:16:40.644,2025-06-17 13:16:40.717,2025-06-17 13:16:40.858,2025-06-17 13:16:41.960,1316,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,f8108dfe-f985-4738-a23e-fbc93eccbc05,2025-06-17 21:07:33.099,2025-06-17,21:07:33,21,Tuesday,UC5,light.snap_hallway,toggle,Hallway,Ground Floor,snap,remote,2025-06-17 21:07:33.099,2025-06-17 21:07:33.153,2025-06-17 21:07:33.328,2025-06-17 21:07:34.411,1312,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,4883fba4-7502-4b7b-8228-cb1c88e696ac,2025-06-17 13:19:49.102,2025-06-17,13:19:49,13,Tuesday,UC5,light.snap_hallway,turn_off,Hallway,Ground Floor,snap,remote,2025-06-17 13:19:49.102,2025-06-17 13:19:49.142,2025-06-17 13:19:49.209,2025-06-17 13:19:49.784,682,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,55ad9c77-21ec-4ef9-bd93-7f95c5340aae,2025-06-17 18:15:12.248,2025-06-17,18:15:12,18,Tuesday,UC5,fan.snap_guest_fan,turn_off,Guest Room,First Floor,snap,remote,2025-06-17 18:15:12.248,2025-06-17 18:15:12.288,2025-06-17 18:15:12.486,2025-06-17 18:15:12.947,699,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,1c9b4941-4024-4238-b094-58b3efccad34,2025-06-17 17:01:24.803,2025-06-17,17:01:24,17,Tuesday,UC1,fan.snap_guest_fan,toggle,Guest Room,First Floor,snap,local,2025-06-17 17:01:24.803,2025-06-17 17:01:24.874,2025-06-17 17:01:24.937,2025-06-17 17:01:25.442,639,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,175d6c23-af31-416c-97c0-ce1d621b42e1,2025-06-17 05:15:40.922,2025-06-17,05:15:40,5,Tuesday,UC1,light.snap_guest_main,toggle,Guest Room,First Floor,snap,local,2025-06-17 05:15:40.922,2025-06-17 05:15:41.002,2025-06-17 05:15:41.062,2025-06-17 05:15:41.446,524,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,334b630d-ea77-45d1-95f4-dfc6782e5517,2025-06-17 11:01:56.166,2025-06-17,11:01:56,11,Tuesday,UC1,light.snap_garage_main,turn_off,Garage,Ground Floor,snap,local,2025-06-17 11:01:56.166,2025-06-17 11:01:56.208,2025-06-17 11:01:56.290,2025-06-17 11:01:56.561,395,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,12a0b8e4-cbd2-4303-82a6-d4e3ae47d4a5,2025-06-17 21:05:54.497,2025-06-17,21:05:54,21,Tuesday,UC1,light.snap_garage_main,turn_on,Garage,Ground Floor,snap,local,2025-06-17 21:05:54.497,2025-06-17 21:05:54.563,2025-06-17 21:05:54.700,2025-06-17 21:05:55.057,560,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,5d97c0ed-0607-41a1-9627-0bfbc65da1e7,2025-06-17 09:59:44.391,2025-06-17,09:59:44,9,Tuesday,UC1,light.snap_garage_main,turn_off,Garage,Ground Floor,snap,local,2025-06-17 09:59:44.391,2025-06-17 09:59:44.469,2025-06-17 09:59:44.611,2025-06-17 09:59:44.941,550,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,43dee7b3-72df-4626-af2d-18048a81bd6a,2025-06-17 06:00:19.555,2025-06-17,06:00:19,6,Tuesday,UC5,fan.snap_guest_fan,toggle,Guest Room,First Floor,snap,remote,2025-06-17 06:00:19.555,2025-06-17 06:00:19.631,2025-06-17 06:00:19.746,2025-06-17 06:00:20.755,1200,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,8eb05cab-cb1c-48a2-a810-6c514b3c6bba,2025-06-17 06:22:24.020,2025-06-17,06:22:24,6,Tuesday,UC1,fan.snap_guest_fan,turn_off,Guest Room,First Floor,snap,local,2025-06-17 06:22:24.020,2025-06-17 06:22:24.087,2025-06-17 06:22:24.223,2025-06-17 06:22:24.396,376,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,a03961ee-4f55-4519-8768-e35937ab9d20,2025-06-17 13:32:36.809,2025-06-17,13:32:36,13,Tuesday,UC1,light.snap_guest_main,turn_on,Guest Room,First Floor,snap,local,2025-06-17 13:32:36.809,2025-06-17 13:32:36.856,2025-06-17 13:32:36.922,2025-06-17 13:32:37.454,645,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,a912c82a-d3f6-4863-aa08-78805a8ba8ae,2025-06-17 00:32:16.979,2025-06-17,00:32:16,0,Tuesday,UC5,light.snap_guest_main,toggle,Guest Room,First Floor,snap,remote,2025-06-17 00:32:16.979,2025-06-17 00:32:17.033,2025-06-17 00:32:17.139,2025-06-17 00:32:18.338,1359,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,41392275-fc18-4323-94b6-98ddc95134fc,2025-06-17 11:08:12.349,2025-06-17,11:08:12,11,Tuesday,UC5,light.snap_guest_main,toggle,Guest Room,First Floor,snap,remote,2025-06-17 11:08:12.349,2025-06-17 11:08:12.384,2025-06-17 11:08:12.478,2025-06-17 11:08:13.279,930,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,95d8427a-cc46-4e28-a11b-bb92bfd7fbcf,2025-06-17 08:45:53.049,2025-06-17,08:45:53,8,Tuesday,UC5,light.snap_garage_main,turn_off,Garage,Ground Floor,snap,remote,2025-06-17 08:45:53.049,2025-06-17 08:45:53.097,2025-06-17 08:45:53.293,2025-06-17 08:45:53.920,871,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,ed2abd93-796a-4b26-8ef1-76803fdf894d,2025-06-17 08:07:37.646,2025-06-17,08:07:37,8,Tuesday,UC1,light.snap_hallway,turn_on,Hallway,Ground Floor,snap,local,2025-06-17 08:07:37.646,2025-06-17 08:07:37.685,2025-06-17 08:07:37.880,2025-06-17 08:07:38.181,535,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,e8150220-4bd4-4c57-8428-c4008427c5c9,2025-06-17 08:28:26.778,2025-06-17,08:28:26,8,Tuesday,UC1,fan.snap_guest_fan,turn_on,Guest Room,First Floor,snap,local,2025-06-17 08:28:26.778,2025-06-17 08:28:26.843,2025-06-17 08:28:27.038,2025-06-17 08:28:27.143,365,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,a3471680-74c8-400d-a04d-36df872a3163,2025-06-18 19:10:58.906,2025-06-18,19:10:58,19,Wednesday,UC1,light.snap_hallway,turn_off,Hallway,Ground Floor,snap,local,2025-06-18 19:10:58.906,2025-06-18 19:10:58.955,2025-06-18 19:10:59.107,2025-06-18 19:10:59.295,389,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,8bc19518-bba5-4107-9356-5dd60edc1dfd,2025-06-18 16:07:30.937,2025-06-18,16:07:30,16,Wednesday,UC1,light.snap_hallway,turn_off,Hallway,Ground Floor,snap,local,2025-06-18 16:07:30.937,2025-06-18 16:07:30.979,2025-06-18 16:07:31.085,2025-06-18 16:07:31.345,408,True,,tile_tap,room_view,deviceStateProvider,,
flutter_app,8b442e12-aeea-4b74-a954-76701d38bbac,2025-06-18 07:29:20.665,2025-06-18,07:29:20,7,Wednesday,UC1,light.snap_garage_main,turn_on,Garage,Ground Floor,snap,local,2025-06-18 07:29:20.665,2025-06-18 07:29:20.711,2025-06-18 07:29:20.841,2025-06-18 07:29:21.222,557,True,,tile_tap,room_view,deviceStateProvider,,
